item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001277,Pressure_Regulator,33.1,43.5,15.3,11.01,17,N/A,3195,Engineering_Bay
001278,Communication_Device,10.1,31.5,10.1,1.61,86,N/A,2189,Command_Center
001279,Protein_Bars,47.8,34.2,22.2,18.15,95,N/A,4162,Crew_Quarters
001280,Helmet_Visor,18.6,38.7,23,8.28,5,N/A,3372,Storage_Bay
001281,Protein_Bars,45.8,17,13,5.06,20,N/A,1532,Crew_Quarters
001282,Helmet_Visor,37.7,32.2,32.6,19.79,34,N/A,4187,Crew_Quarters
001283,Seed_Packets,20.7,15.1,23.3,5.1,35,N/A,89,Greenhouse
001284,Tool_Kit,25,28,29.6,1.7,19,N/A,12,Storage_Bay
001285,Cooling_System,30.6,45.9,49.8,34.97,41,N/A,2531,Power_Bay
001286,Navigation_Module,14.6,39.6,32.8,9.48,83,N/A,3860,Cockpit
001287,Thruster_Fuel,45.2,12.1,30.3,8.29,45,N/A,1224,Storage_Bay
001288,First_Aid_Kit,20.7,26.1,22.2,1.7,22,N/A,42,Medical_Bay
001289,Protein_Bars,14,31.2,40.6,8.87,48,N/A,1438,Storage_Bay
001290,Thruster_Fuel,24.1,34.7,20.8,8.7,100,N/A,323,Storage_Bay
001291,Cooling_System,36.5,33.2,33.5,20.3,99,N/A,3231,Engineering_Bay
001292,LED_Work_Light,34.4,13.7,15.8,3.72,48,N/A,980,Maintenance_Bay
001293,Lab_Microscope,29.4,41.9,28.6,17.62,36,N/A,4296,Medical_Bay
001294,Vacuum_Sealed_Tools,23.8,32.8,11.2,4.37,77,N/A,1541,Storage_Bay
001295,Laptop,37.1,39.4,18.1,13.23,32,N/A,3726,Command_Center
001296,Communication_Device,27.9,33.1,28.9,13.34,34,N/A,4739,Crew_Quarters
001297,Water_Purification_Unit,28.1,10.6,41.7,6.21,87,N/A,456,Life_Support
001298,Thruster_Fuel,45,44.2,12.2,12.13,13,N/A,3737,Storage_Bay
001299,Circuit_Board,45.2,25,35.5,20.06,42,N/A,3736,Storage_Bay
001300,Circuit_Board,48.6,45.6,45.5,50.42,48,N/A,3088,Storage_Bay
001301,3D_Printer,47.6,37.3,37.7,33.47,40,N/A,964,Engineering_Bay
001302,Cooling_System,37.4,37.8,16,11.31,48,N/A,2603,Engineering_Bay
001303,Waste_Management_Kit,14.8,29.3,22.4,8.2,40,N/A,27,Sanitation_Bay
001304,LED_Work_Light,32.1,34.1,16.5,9.03,66,N/A,3125,Maintenance_Bay
001305,Scientific_Sensor,10.8,34.9,15.1,2.85,20,N/A,2755,Lab
001306,Vacuum_Sealed_Tools,38.7,40.7,45.7,35.99,39,N/A,1307,Storage_Bay
001307,Thruster_Fuel,46,17.1,47.8,18.8,79,N/A,4271,Storage_Bay
001308,Helmet_Visor,48.9,43.4,45.3,48.07,65,N/A,4837,Storage_Bay
001309,Emergency_Oxygen_Mask,34.3,22.4,42.6,16.37,96,N/A,1934,Medical_Bay
001310,Water_Purification_Unit,39,33.1,20.7,13.36,82,N/A,1136,Crew_Quarters
001311,Emergency_Oxygen_Mask,22.6,26.7,49,14.78,32,N/A,1243,Medical_Bay
001312,CO2_Scrubber,37.1,47.6,21.2,18.72,59,N/A,952,Engineering_Bay
001313,Emergency_Oxygen_Mask,49.2,27.8,29.3,20.04,33,N/A,3542,Crew_Quarters
001314,CO2_Scrubber,31.4,21,24.9,8.21,61,N/A,194,Life_Support
001315,Navigation_Module,16.8,21.8,42.9,7.86,62,N/A,4473,Command_Center
001316,Scientific_Sensor,14.1,42.5,19.5,5.84,92,N/A,3511,Cockpit
001317,Lab_Microscope,45.8,14.2,41.4,13.46,79,N/A,2101,Lab
001318,Asteroid_Sample_Container,13.8,20,24.3,9.7,8,N/A,4305,Lab
001319,LED_Work_Light,10.3,44.9,14,3.24,39,N/A,642,Maintenance_Bay
001320,Space_Suit,49.7,42.1,29,30.34,44,N/A,3071,Airlock
001321,Vacuum_Sealed_Tools,17.4,36.6,46.7,14.87,33,N/A,2397,Storage_Bay
001322,Food_Packet,24.8,21.4,13.3,4.3,73,18-07-2026,46,Storage_Bay
001323,Circuit_Board,29.5,37,42.9,23.41,52,N/A,1870,Storage_Bay
001324,Tool_Kit,17.3,15.5,24.4,2.3,36,N/A,46,Storage_Bay
001325,Asteroid_Sample_Container,22.6,25.3,26.8,5,98,N/A,2921,Storage_Bay
001326,Fire_Extinguisher,17.8,46.9,14.2,5.93,69,N/A,4207,Crew_Quarters
001327,Fire_Extinguisher,19.1,47.8,40.1,18.31,72,N/A,4852,Crew_Quarters
001328,CO2_Scrubber,28,22.6,22.3,7.06,94,N/A,469,Engineering_Bay
001329,Radiation_Shield,26,29.1,40.8,15.43,4,N/A,884,Engineering_Bay
001330,Research_Samples,14.7,16.9,23.5,9.8,4,N/A,4499,Storage_Bay
001331,CO2_Scrubber,42.4,14.8,32.3,10.13,87,N/A,751,Engineering_Bay
001332,Space_Suit,23.6,48.5,15.8,9.04,54,N/A,4142,Airlock
001333,Circuit_Board,45.3,47.5,23,24.75,10,N/A,4432,Engineering_Bay
001334,Medical_Scanner,34.4,39.7,46.7,31.89,87,22-07-2026,26,Lab
001335,EV_Suit_Battery,13.9,20.5,13.2,1.88,44,N/A,684,Storage_Bay
001336,EV_Suit_Battery,26.6,18.6,43.9,10.86,100,N/A,717,Storage_Bay
001337,Antibiotic_Supply,33.8,12.1,27.7,5.66,58,23-07-2025,2314,Lab
001338,Seed_Packets,12.2,17.3,26.1,2.5,30,N/A,43,Greenhouse
001339,Antibiotic_Supply,21.4,22,35.5,8.36,47,05-09-2025,2659,Lab
001340,LED_Work_Light,43.8,39.1,22.3,19.1,95,N/A,4699,Engineering_Bay
001341,Research_Samples,15.9,11.3,13.9,3.2,23,N/A,2577,Lab
001342,Circuit_Board,24.5,45.2,21.9,12.13,1,N/A,2219,Engineering_Bay
001343,Handheld_Spectrometer,39.7,21.5,41.3,17.63,77,N/A,3202,Lab
001344,Emergency_Beacon,45,20.3,28.8,13.15,49,N/A,4759,Command_Center
001345,Asteroid_Sample_Container,13.6,21.3,22.8,9.8,81,N/A,1164,Lab
001346,Laptop,38.8,22.7,34,14.97,18,N/A,2467,Crew_Quarters
001347,Handheld_Spectrometer,32,18.3,40.1,11.74,70,N/A,990,Engineering_Bay
001348,Research_Samples,13.4,10.1,27.9,5.4,37,N/A,3999,Storage_Bay
001349,Cooling_System,25.4,36.2,29.6,13.61,34,N/A,2296,Power_Bay
001350,Research_Samples,11.5,29.4,14.9,9.2,89,N/A,2708,Lab
001351,Handheld_Spectrometer,34.8,27.7,39.3,18.94,76,N/A,2190,Lab
001352,Laptop,29.3,41.2,44.7,26.98,74,N/A,3703,Crew_Quarters
001353,Helmet_Visor,18.5,47.8,19.9,8.8,94,N/A,1068,Crew_Quarters
001354,Scientific_Sensor,34.6,48.5,17.7,14.85,21,N/A,4612,Lab
001355,Helmet_Visor,25.7,39.9,20.6,10.56,65,N/A,92,Storage_Bay
001356,Tool_Kit,19.9,25.8,29,2.6,57,N/A,89,Maintenance_Bay
001357,Scientific_Sensor,33.1,33,47.5,25.94,9,N/A,276,Lab
001358,Fire_Extinguisher,27.5,20.7,25.5,7.26,59,N/A,122,Engineering_Bay
001359,Seed_Packets,22.6,16.7,28.7,6.7,72,N/A,8,Lab
001360,Tool_Kit,28.8,25.2,20.7,1.1,98,N/A,15,Storage_Bay
001361,First_Aid_Kit,12.4,22.1,11.4,8.4,89,N/A,10,Medical_Bay
001362,EV_Suit_Battery,19,41.2,12,4.7,97,N/A,584,Storage_Bay
001363,Medical_Scanner,35.7,42.8,47.7,36.44,62,14-08-2026,75,Medical_Bay
001364,Laptop,30.3,41.9,21,13.33,74,N/A,117,Crew_Quarters
001365,Emergency_Oxygen_Mask,10.1,33.4,49,8.26,32,N/A,1428,Crew_Quarters
001366,Radiation_Shield,32.8,18.5,11.7,3.55,25,N/A,1428,Storage_Bay
001367,Vacuum_Sealed_Tools,12.5,14.5,41.6,3.77,49,N/A,1199,Storage_Bay
001368,Microgravity_Lab_Kit,28.6,28.7,13.3,6.1,53,N/A,59,Crew_Quarters
001369,Scientific_Sensor,34,29.4,23.9,11.95,54,N/A,132,Cockpit
001370,Medical_Scanner,15.5,14.2,17.5,1.93,100,17-11-2026,52,Medical_Bay
001371,LED_Work_Light,33.6,48.5,16.9,13.77,99,N/A,1369,Maintenance_Bay
001372,Solar_Panel,98.1,94.7,2.4,13,77,N/A,146,Power_Bay
001373,Asteroid_Sample_Container,24.2,15.6,25.7,4.4,16,N/A,1447,Lab
001374,Laptop,29.2,48.6,25.4,18.02,84,N/A,2126,Command_Center
001375,Handheld_Spectrometer,24.8,47.6,11.4,6.73,38,N/A,3302,Lab
001376,EV_Suit_Battery,16.7,42.3,12.2,4.31,53,N/A,736,Storage_Bay
001377,Water_Bottle,36.8,11.4,15,3.15,100,N/A,3977,Storage_Bay
001378,Handheld_Spectrometer,11.1,22.1,40.9,5.02,24,N/A,1081,Lab
001379,Emergency_Beacon,41.9,47.4,34.7,34.46,14,N/A,1692,Cockpit
001380,Radiation_Shield,49.2,24.6,39.4,23.84,26,N/A,3966,Storage_Bay
001381,Medical_Scanner,47.8,20,18.3,8.75,31,27-11-2026,14,Medical_Bay
001382,Medical_Scanner,38.9,48.9,23.9,22.73,97,18-02-2027,96,Lab
001383,Medical_Scanner,48.9,26.7,16.7,10.9,2,23-12-2026,54,Medical_Bay
001384,Vacuum_Sealed_Tools,32.9,49.6,18.9,15.42,55,N/A,2426,Storage_Bay
001385,Thruster_Fuel,24.3,17.9,35.7,7.76,54,N/A,1828,Engine_Bay
001386,Radiation_Shield,21,12.5,41.1,5.39,8,N/A,484,Storage_Bay
001387,Lab_Microscope,16.6,11.7,34.6,3.36,2,N/A,3021,Lab
001388,Fire_Extinguisher,47.7,35.4,47,39.68,7,N/A,368,Engineering_Bay
001389,Solar_Panel,43.3,76.1,4.8,15.5,31,N/A,3802,Power_Bay
001390,Emergency_Beacon,40,38.8,45,34.92,4,N/A,131,Cockpit
001391,Fire_Extinguisher,14.6,13.9,21,2.13,99,N/A,3357,Engineering_Bay
001392,Lab_Microscope,40.4,21.5,28.8,12.51,81,N/A,3759,Lab
001393,Vacuum_Sealed_Tools,35.5,20.7,33.5,12.31,35,N/A,3363,Storage_Bay
001394,First_Aid_Kit,19.6,22.5,19.5,1.6,36,N/A,86,Medical_Bay
001395,Helmet_Visor,13.8,30.9,33.1,7.06,58,N/A,4444,Storage_Bay
001396,Microgravity_Lab_Kit,14.4,19.2,11.9,1.7,10,N/A,79,Crew_Quarters
001397,Emergency_Beacon,35.9,38.2,29.1,19.95,58,N/A,4019,Cockpit
001398,Fire_Extinguisher,43.5,49.5,21.4,23.04,47,N/A,2661,Engineering_Bay
001399,Fire_Extinguisher,39.7,46.2,16.5,15.13,59,N/A,3735,Crew_Quarters
001400,Helmet_Visor,37.1,41,40.1,30.5,57,N/A,2571,Crew_Quarters
001401,Scientific_Sensor,38.6,20.3,23.6,9.25,61,N/A,308,Cockpit
001402,Oxygen_Cylinder,18.6,21.7,50.2,43.4,11,N/A,367,Medical_Bay
001403,Oxygen_Cylinder,16.6,26.9,91.3,19.4,19,N/A,4587,Medical_Bay
001404,Solar_Panel,78.9,64.6,3.2,5.7,2,N/A,232,External_Storage
001405,Research_Samples,25.2,28.5,27.1,2.6,49,N/A,2917,Storage_Bay
001406,Battery_Pack,40.4,13.1,31,8.2,73,N/A,897,External_Storage
001407,Vacuum_Sealed_Tools,48.2,23.8,20,11.47,42,N/A,2359,Storage_Bay
001408,Medical_Scanner,25.1,10.7,33.9,4.55,49,05-04-2027,26,Lab
001409,Communication_Device,32.8,28.9,32,15.17,7,N/A,3594,Crew_Quarters
001410,Navigation_Module,49.6,36.5,12.5,11.31,91,N/A,2266,Command_Center
001411,Thruster_Fuel,17.9,39.9,20.2,7.21,18,N/A,1106,Storage_Bay
001412,Emergency_Oxygen_Mask,17.6,45.4,43.2,17.26,55,N/A,3647,Crew_Quarters
001413,Laptop,20.8,24.6,41,10.49,93,N/A,2611,Crew_Quarters
001414,Research_Samples,21.7,19.5,22.5,4.1,56,N/A,251,Storage_Bay
001415,Food_Packet,27.8,21.9,22.4,8.7,20,21-06-2025,24,Storage_Bay
001416,Waste_Management_Kit,17.7,20.7,21.1,5.1,58,N/A,57,Sanitation_Bay
001417,Water_Purification_Unit,20.5,40.5,12.5,5.19,8,N/A,3900,Crew_Quarters
001418,Medical_Scanner,16,15.5,39.7,4.92,3,22-10-2025,89,Lab
001419,Scientific_Sensor,26.5,40.1,23.2,12.33,27,N/A,1538,Lab
001420,3D_Printer,20.8,33.5,34.2,11.92,76,N/A,2283,Engineering_Bay
001421,Vacuum_Sealed_Tools,22.9,18,30,6.18,9,N/A,121,Maintenance_Bay
001422,Communication_Device,44.1,36.5,16.6,13.36,84,N/A,1920,Crew_Quarters
001423,Microgravity_Lab_Kit,18.7,19.9,21.5,4.1,55,N/A,75,Lab
001424,Radiation_Shield,17.8,29.9,18.7,4.98,29,N/A,3631,Storage_Bay
001425,Radiation_Shield,14.4,15.6,10.4,1.17,94,N/A,3026,Engineering_Bay
001426,Radiation_Shield,24,34.1,48.4,19.81,93,N/A,199,Storage_Bay
001427,Gyroscope_Module,12.7,21.5,36.1,4.93,59,N/A,3539,Engineering_Bay
001428,Tool_Kit,27.9,27.8,25.7,9.6,30,N/A,97,Storage_Bay
001429,First_Aid_Kit,13.6,18.4,11.8,6.2,12,N/A,82,Medical_Bay
001430,EV_Suit_Battery,36.5,48,43.1,37.76,46,N/A,764,Airlock
001431,LED_Work_Light,40.8,28.5,23.8,13.84,90,N/A,4268,Maintenance_Bay
001432,Asteroid_Sample_Container,28.7,23.9,29.7,9.4,61,N/A,2945,Lab
001433,Lab_Microscope,23.9,46.5,43.6,24.23,39,N/A,3300,Medical_Bay
001434,Space_Suit,43.8,38.3,29,24.32,21,N/A,2931,Storage_Bay
001435,Emergency_Oxygen_Mask,12.6,28.6,25.4,4.58,13,N/A,639,Medical_Bay
001436,Navigation_Module,37.4,43.4,34.2,27.76,53,N/A,4639,Cockpit
001437,Emergency_Oxygen_Mask,21,20.6,19.9,4.3,35,N/A,1257,Crew_Quarters
001438,Navigation_Module,41.3,35.1,11.2,8.12,72,N/A,2926,Command_Center
001439,Vacuum_Sealed_Tools,33.9,49.2,40.2,33.52,81,N/A,4042,Storage_Bay
001440,Medical_Scanner,15.2,37.5,22.1,6.3,75,13-05-2025,42,Medical_Bay
001441,Radiation_Shield,49.4,33.8,22.3,18.62,47,N/A,4831,Engineering_Bay
001442,Lab_Microscope,49.2,27.3,13.1,8.8,75,N/A,3137,Lab
001443,Thruster_Fuel,27.6,13.2,46.1,8.4,53,N/A,1626,Engine_Bay
001444,Oxygen_Cylinder,28.5,26.8,43.2,47,86,N/A,3798,Airlock
001445,Emergency_Beacon,41.7,33.6,27.9,19.55,15,N/A,4123,Cockpit
001446,EV_Suit_Battery,46.2,38.6,47,41.91,42,N/A,390,Airlock
001447,Waste_Management_Kit,27.8,21.4,26.2,3,31,N/A,41,Engineering_Bay
001448,Seed_Packets,20.2,24.3,12.2,5.3,67,N/A,46,Greenhouse
001449,LED_Work_Light,28.2,15.7,23.7,5.25,20,N/A,2607,Engineering_Bay
001450,Emergency_Oxygen_Mask,39.6,26.7,11.8,6.24,61,N/A,3778,Crew_Quarters
001451,Research_Samples,23.5,24.4,12.1,5.3,19,N/A,4158,Storage_Bay
001452,Research_Samples,14.8,12.3,19.4,2,28,N/A,4806,Storage_Bay
001453,Oxygen_Cylinder,16.1,26.3,83.2,28.2,15,N/A,1934,Medical_Bay
001454,Food_Packet,20,12.3,25.2,5.3,93,21-12-2026,27,Storage_Bay
001455,Microgravity_Lab_Kit,10.7,28,25.4,2,90,N/A,17,Crew_Quarters
001456,LED_Work_Light,22.8,43.9,34.1,17.07,60,N/A,204,Engineering_Bay
001457,Solar_Panel,90,83,4.4,18.5,47,N/A,2948,External_Storage
001458,Microgravity_Lab_Kit,28.4,11.3,11.6,8.4,55,N/A,61,Crew_Quarters
001459,EV_Suit_Battery,13.4,46.2,39,12.07,68,N/A,253,Airlock
001460,Waste_Management_Kit,28.4,20.4,17.5,1.1,92,N/A,39,Engineering_Bay
001461,Food_Packet,10.5,19.5,25.8,1.2,61,19-09-2025,80,Storage_Bay
001462,Battery_Pack,41.5,48.4,46.1,46.3,41,N/A,121,Power_Bay
001463,Handheld_Spectrometer,25.5,24.3,43.8,13.57,71,N/A,4373,Lab
001464,Emergency_Beacon,13.2,22.4,44,6.5,8,N/A,4680,Cockpit
001465,Water_Purification_Unit,36.5,41.4,17.5,13.22,30,N/A,83,Life_Support
001466,EV_Suit_Battery,15.8,41.8,17,5.61,4,N/A,218,Storage_Bay
001467,Tool_Kit,22.1,20.6,27.9,2.6,28,N/A,72,Storage_Bay
001468,Lab_Microscope,37.2,15.6,11.6,3.37,38,N/A,2991,Medical_Bay
001469,First_Aid_Kit,29.1,29,23.7,3.7,40,N/A,49,Crew_Quarters
001470,Navigation_Module,27.4,39.1,14,7.5,81,N/A,4613,Cockpit
001471,Solar_Panel,77.4,50,1.9,7.9,68,N/A,458,External_Storage
001472,Fire_Extinguisher,49.9,43.8,37.4,40.87,29,N/A,3223,Crew_Quarters
001473,EV_Suit_Battery,35.9,15.7,17.5,4.93,26,N/A,497,Airlock
001474,EV_Suit_Battery,42.6,26.4,24.7,13.89,6,N/A,708,Storage_Bay
001475,Fire_Extinguisher,12.6,17.7,29.1,3.24,48,N/A,4281,Engineering_Bay
001476,Cooling_System,41.2,24.5,39.4,19.89,16,N/A,4219,Engineering_Bay
001477,Cooling_System,31.3,30.7,16.5,7.93,32,N/A,3296,Power_Bay
001478,Cooling_System,16.2,18,23.2,3.38,22,N/A,211,Engineering_Bay
001479,Lab_Microscope,45.2,48.8,40.7,44.89,36,N/A,4576,Medical_Bay
001480,Asteroid_Sample_Container,12.4,13.4,21.1,8.3,14,N/A,2347,Storage_Bay
001481,Solar_Panel,93.2,64.6,1,12.2,32,N/A,418,Power_Bay
001482,Scientific_Sensor,40.8,14.5,47.9,14.17,28,N/A,4027,Lab
001483,Battery_Pack,11.3,46.9,21.1,5.59,2,N/A,562,External_Storage
001484,Research_Samples,26.2,12.1,26.4,9.6,54,N/A,2188,Lab
001485,Cooling_System,11.5,24.2,16.9,2.35,95,N/A,1055,Power_Bay
001486,Pressure_Regulator,43.4,25.1,23.1,12.58,50,N/A,4922,Engineering_Bay
001487,First_Aid_Kit,13,14.5,15.3,1.1,43,N/A,7,Medical_Bay
001488,First_Aid_Kit,28,13.2,12.5,7.4,64,N/A,93,Crew_Quarters
001489,Battery_Pack,43.9,20.5,35.1,15.79,46,N/A,657,Power_Bay
001490,Antibiotic_Supply,43.6,18.9,31.9,13.14,51,04-04-2027,4147,Medical_Bay
001491,First_Aid_Kit,22.6,28.9,11.9,6.2,63,N/A,24,Crew_Quarters
001492,Emergency_Beacon,44.2,43.9,45,43.66,90,N/A,762,Cockpit
001493,Seed_Packets,24.9,23.8,27.5,9.1,27,N/A,6,Lab
001494,Radiation_Shield,41.4,46.9,24.3,23.59,9,N/A,1898,Storage_Bay
001495,CO2_Scrubber,32.2,46.7,47.2,35.49,98,N/A,932,Life_Support
001496,Handheld_Spectrometer,14.4,37.4,26.4,7.11,31,N/A,130,Engineering_Bay
001497,Communication_Device,38.2,47.4,40.4,36.58,36,N/A,826,Crew_Quarters
001498,Emergency_Oxygen_Mask,39.3,19.8,24,9.34,100,N/A,4562,Crew_Quarters
001499,Cooling_System,36.3,10.4,25.9,4.89,14,N/A,153,Power_Bay
001500,LED_Work_Light,35,35.8,32.5,20.36,78,N/A,912,Engineering_Bay
001501,Gyroscope_Module,40.3,41.6,18.4,15.42,35,N/A,2690,Engineering_Bay
001502,Scientific_Sensor,35,29,42.8,21.72,97,N/A,149,Cockpit
001503,CO2_Scrubber,32.5,22.3,13,4.71,7,N/A,782,Engineering_Bay
001504,Circuit_Board,29.4,31.8,38.6,18.04,98,N/A,3897,Storage_Bay
001505,Helmet_Visor,47.3,23.1,17.6,9.62,83,N/A,1426,Storage_Bay
001506,Fire_Extinguisher,18.5,10.3,16.6,1.58,89,N/A,4074,Engineering_Bay
001507,Laptop,27.2,34.4,26.5,12.4,17,N/A,2928,Crew_Quarters
001508,LED_Work_Light,14.4,35.8,18.2,4.69,88,N/A,800,Maintenance_Bay
001509,Communication_Device,16.3,29.8,14.7,3.57,26,N/A,3912,Command_Center
001510,Navigation_Module,49.4,11.7,33,9.54,45,N/A,4408,Command_Center
001511,EV_Suit_Battery,23.7,16.6,21.7,4.27,8,N/A,419,Storage_Bay
001512,LED_Work_Light,20.8,14.7,19.5,2.98,26,N/A,1342,Maintenance_Bay
001513,Protein_Bars,31.8,17.8,29.9,8.46,22,N/A,2132,Storage_Bay
001514,Water_Bottle,49,39,23,21.98,6,N/A,734,Crew_Quarters
001515,First_Aid_Kit,21.7,16.6,25.8,2.5,55,N/A,56,Medical_Bay
001516,Pressure_Regulator,45.8,12.9,20,5.91,87,N/A,2366,Engineering_Bay
001517,Circuit_Board,36,32.7,35.6,20.95,45,N/A,3382,Storage_Bay
001518,Oxygen_Cylinder,25.2,23.7,62.4,23,80,N/A,1642,Medical_Bay
001519,Emergency_Oxygen_Mask,45.4,41.8,35,33.21,5,N/A,2458,Medical_Bay
001520,Seed_Packets,25.6,29.9,12.7,1.2,17,N/A,33,Greenhouse
001521,Pressure_Regulator,44.3,46.8,24.7,25.6,53,N/A,3954,Engineering_Bay
001522,Emergency_Oxygen_Mask,31.2,43.1,43.1,28.98,66,N/A,2102,Crew_Quarters
001523,Medical_Scanner,23.6,43.5,41.4,21.25,12,30-07-2026,12,Medical_Bay
001524,Emergency_Oxygen_Mask,23.5,47.1,15.3,8.47,16,N/A,3485,Crew_Quarters
001525,First_Aid_Kit,20.6,22.7,27.8,9.5,67,N/A,96,Medical_Bay
001526,Cooling_System,48.3,20.3,25.5,12.5,20,N/A,4910,Engineering_Bay
001527,Medical_Scanner,43.1,22.3,34.6,16.63,79,19-03-2027,38,Medical_Bay
001528,Emergency_Oxygen_Mask,26.2,24.6,29.1,9.38,72,N/A,1650,Medical_Bay
001529,Thruster_Fuel,16.4,33.7,43.6,12.05,53,N/A,2171,Storage_Bay
001530,Lab_Microscope,27.6,20.4,33.6,9.46,78,N/A,40,Medical_Bay
001531,Pressure_Regulator,15.9,21.6,45.4,7.8,68,N/A,2464,Airlock
001532,Medical_Scanner,13.5,43.9,47.5,14.08,78,06-12-2025,60,Lab
001533,CO2_Scrubber,37.3,41.7,22.8,17.73,72,N/A,485,Engineering_Bay
001534,Research_Samples,19.8,23.8,14.1,3.1,10,N/A,4614,Storage_Bay
001535,Gyroscope_Module,19.4,28.2,35.5,9.71,23,N/A,2991,Engineering_Bay
001536,Protein_Bars,28.9,28.8,15,6.24,19,N/A,4992,Storage_Bay
001537,Vacuum_Sealed_Tools,32.2,47.2,49.5,37.62,38,N/A,2957,Maintenance_Bay
001538,First_Aid_Kit,22.3,29.3,13.9,3.1,4,N/A,30,Crew_Quarters
001539,Tool_Kit,23.8,12.2,25.6,1.2,12,N/A,56,Maintenance_Bay
001540,Laptop,36.9,17.2,26.5,8.41,19,N/A,627,Command_Center
001541,Waste_Management_Kit,20,16.1,11.7,1.1,14,N/A,45,Sanitation_Bay
001542,EV_Suit_Battery,46.4,33.2,38.7,29.81,75,N/A,955,Airlock
001543,Food_Packet,14.7,23,24.9,4.7,33,22-03-2026,76,Crew_Quarters
001544,Waste_Management_Kit,20.3,23.9,25.8,7,91,N/A,64,Sanitation_Bay
001545,Pressure_Regulator,19.6,31.2,21.3,6.51,63,N/A,3579,Engineering_Bay
001546,Medical_Scanner,29.6,10.8,31.9,5.1,31,03-12-2025,87,Lab
001547,Circuit_Board,33.4,21.3,37.3,13.27,83,N/A,3535,Storage_Bay
001548,Helmet_Visor,11.9,43,13.1,3.35,44,N/A,4570,Storage_Bay
001549,Seed_Packets,14.2,25.7,29.1,9.3,99,N/A,20,Greenhouse
001550,CO2_Scrubber,47.4,18.1,37.6,16.13,86,N/A,179,Life_Support
001551,Medical_Scanner,26,47.7,36.1,22.39,25,11-07-2025,84,Medical_Bay
001552,Communication_Device,46.5,31.1,20.6,14.9,18,N/A,163,Crew_Quarters
001553,Food_Packet,17,22.4,21.9,7.4,97,10-09-2025,71,Crew_Quarters
001554,Water_Purification_Unit,14.5,25.9,43.2,8.11,58,N/A,1607,Life_Support
001555,Tool_Kit,18.6,29.8,19.8,9.8,30,N/A,12,Storage_Bay
001556,Laptop,31.1,41.7,12.5,8.11,63,N/A,2932,Crew_Quarters
001557,Emergency_Beacon,19.7,14.2,23.5,3.29,9,N/A,4203,Command_Center
001558,3D_Printer,45.1,40,39.5,35.63,24,N/A,3186,Engineering_Bay
001559,EV_Suit_Battery,34.5,28.2,27.8,13.52,36,N/A,818,Storage_Bay
001560,Water_Purification_Unit,49.8,11.6,46.5,13.43,94,N/A,402,Crew_Quarters
001561,Microgravity_Lab_Kit,27.4,15.8,20.9,5.9,64,N/A,26,Crew_Quarters
001562,EV_Suit_Battery,27.1,28,47.6,18.06,91,N/A,847,Storage_Bay
001563,EV_Suit_Battery,16.3,45.5,26.1,9.68,11,N/A,948,Airlock
001564,Lab_Microscope,49.5,28.2,28.9,20.17,48,N/A,400,Medical_Bay
001565,Fire_Extinguisher,44.1,17.6,14.3,5.55,70,N/A,3458,Crew_Quarters
001566,Microgravity_Lab_Kit,21.4,23.6,21,1.8,82,N/A,14,Crew_Quarters
001567,Battery_Pack,49.5,13.2,35.7,11.66,67,N/A,471,External_Storage
001568,Medical_Scanner,38.6,44.1,24.3,20.68,69,30-12-2025,98,Lab
001569,Water_Bottle,40.1,21,10.6,4.46,16,N/A,4124,Crew_Quarters
001570,Water_Purification_Unit,10.8,35,23.9,4.52,76,N/A,2477,Crew_Quarters
001571,Seed_Packets,29.5,27.5,19.3,6.5,73,N/A,18,Greenhouse
001572,Communication_Device,16.4,40.7,46.8,15.62,59,N/A,4253,Command_Center
001573,Radiation_Shield,14.4,48.6,13.8,4.83,32,N/A,2794,Storage_Bay
001574,LED_Work_Light,24.1,40.9,26.5,13.06,53,N/A,4528,Maintenance_Bay
001575,Asteroid_Sample_Container,18.3,13.4,12.5,4.4,38,N/A,2250,Lab
001576,LED_Work_Light,21.9,44.1,17.3,8.35,89,N/A,244,Maintenance_Bay
001577,Tether_Reel,26.1,29.2,21.7,8.27,36,N/A,1564,External_Storage
001578,First_Aid_Kit,23.5,26.4,23.1,9,54,N/A,40,Medical_Bay
001579,Research_Samples,24.2,24,27.1,9.7,100,N/A,4521,Storage_Bay
001580,LED_Work_Light,45.6,11.9,40.4,10.96,76,N/A,81,Engineering_Bay
001581,Seed_Packets,28.2,18.8,16.8,9.9,61,N/A,40,Greenhouse
001582,Food_Packet,11.7,18.3,15,5.1,14,11-11-2026,46,Storage_Bay
001583,Vacuum_Sealed_Tools,18.1,49.9,43.3,19.55,84,N/A,4125,Storage_Bay
001584,Fire_Extinguisher,23.1,11.8,26.9,3.67,34,N/A,4090,Engineering_Bay
001585,EV_Suit_Battery,49.5,36.1,45,40.21,83,N/A,631,Airlock
001586,Navigation_Module,11,12.2,36.2,2.43,38,N/A,3142,Cockpit
001587,Circuit_Board,28.1,36.8,19.6,10.13,66,N/A,1162,Storage_Bay
001588,Communication_Device,25.5,31.6,36.1,14.54,49,N/A,4267,Crew_Quarters
001589,Oxygen_Cylinder,17.7,17.5,77.2,16.6,6,N/A,4851,Crew_Quarters
001590,Solar_Panel,73.6,41.7,3.5,7.7,38,N/A,1350,Power_Bay
